employee_id,attrition,age,age_interval,gender,education,education_cat,education_area,marital_status,department,job_level,job_role,business_travel,business_travel_cat,distance_home,distance_interval,overtime,standard_hours,daily_rate,hourly_rate,monthly_income,monthly_rate,annual_income,companies_worked,salary_hike_per,stock_option,working_years,training_lastyear,years_company,years_curr_role,years_last_promotion,years_curr_manager,environment_satisf,environment_satisf_cat,worklife_balance,worklife_balance_cat,job_involvement,job_involvement_cat,job_satisfaction,job_satisf_cat,performance_rating,performance_rating_cat,relationship_satisf,relationship_satisf_cat
RDO0517,No,23,18-29,Male,3,Bachelor,Medical,Married,Research & Development,associate,Research Scientist,2,rarely,4,1-5,No,80,885,58,2819,8544,39466,2,16,1,5,3,3,2,0,2,1,Low,4,Best,4,Very High,1,Low,3,Excellent,1,Low
RDO0518,No,25,18-29,Male,3,Bachelor,Life Sciences,Married,Sales,analyst,Sales Executive,2,rarely,8,6-10,No,80,810,57,4851,15678,67914,0,22,1,4,4,3,2,1,2,4,Very High,3,Better,4,Very High,2,Medium,4,Outstanding,3,High
RDO0519,No,38,30-39,Female,4,Master,Marketing,Single,Sales,analyst,Sales Executive,2,rarely,7,6-10,No,80,243,46,4028,7791,56392,0,20,0,8,2,7,7,0,5,4,Very High,3,Better,2,Medium,4,Very High,4,Outstanding,1,Low
RDO0520,No,29,18-29,Male,4,Master,Life Sciences,Divorced,Research & Development,associate,Research Scientist,3,frequently,1,1-5,No,80,806,76,2720,18959,38080,1,18,1,10,5,10,7,2,8,2,Medium,3,Better,1,Low,4,Very High,3,Excellent,4,Very High
RDO0521,No,48,40-49,Male,1,Below College,Marketing,Married,Sales,analyst,Sales Executive,2,rarely,2,1-5,No,80,817,56,8120,18597,113680,3,12,0,12,3,2,2,2,2,2,Medium,3,Better,4,Very High,2,Medium,3,Excellent,4,Very High
RDO0522,No,27,18-29,Female,1,Below College,Medical,Divorced,Sales,analyst,Sales Executive,3,frequently,3,1-5,Yes,80,1410,71,4647,16673,65058,1,20,2,6,3,6,5,0,4,4,Very High,3,Better,4,Very High,4,Very High,4,Outstanding,2,Medium
RDO0523,No,37,30-39,Male,2,College,Life Sciences,Single,Research & Development,associate,Research Scientist,2,rarely,10,11-15,No,80,1225,80,4680,15232,65520,3,17,0,4,2,1,0,0,0,4,Very High,3,Better,4,Very High,4,Very High,3,Excellent,1,Low
RDO0524,No,50,50-59,Male,1,Below College,Medical,Married,Research & Development,associate,Laboratory Technician,2,rarely,28,20+,Yes,80,1207,74,3221,3297,45094,1,11,3,20,3,20,8,3,8,4,Very High,3,Better,4,Very High,3,High,3,Excellent,3,High
RDO0525,No,34,30-39,Female,3,Bachelor,Medical,Single,Research & Development,specialist,Healthcare Representative,2,rarely,9,6-10,No,80,1442,46,8621,17654,120694,1,14,0,9,3,8,7,7,7,4,Very High,4,Best,2,Medium,2,Medium,3,Excellent,2,Medium
RDO0526,Yes,24,18-29,Female,2,College,Life Sciences,Single,Sales,analyst,Sales Executive,2,rarely,3,1-5,No,80,693,65,4577,24785,64078,9,14,0,4,3,2,2,2,0,1,Low,3,Better,3,High,3,High,3,Excellent,1,Low
RDO0527,No,39,30-39,Female,4,Master,Technical Degree,Single,Research & Development,analyst,Healthcare Representative,2,rarely,2,1-5,No,80,408,80,4553,20978,63742,1,11,0,20,4,20,7,11,10,4,Very High,3,Better,2,Medium,3,High,3,Excellent,1,Low
RDO0528,No,32,30-39,Male,3,Bachelor,Marketing,Single,Sales,analyst,Sales Executive,2,rarely,10,11-15,No,80,929,55,5396,21703,75544,1,12,0,10,2,10,7,0,8,4,Very High,2,Good,3,High,4,Very High,3,Excellent,4,Very High
RDO0529,Yes,50,50-59,Male,2,College,Technical Degree,Married,Sales,analyst,Sales Executive,3,frequently,8,6-10,Yes,80,562,50,6796,23452,95144,3,14,1,18,4,4,3,1,3,2,Medium,3,Better,3,High,3,High,3,Excellent,1,Low
RDO0530,No,38,30-39,Female,4,Master,Life Sciences,Single,Research & Development,analyst,Healthcare Representative,2,rarely,1,1-5,No,80,827,33,7625,19383,106750,0,13,0,10,4,9,7,1,8,2,Medium,2,Good,4,Very High,4,Very High,3,Excellent,3,High
RDO0531,No,27,18-29,Female,2,College,Life Sciences,Married,Research & Development,specialist,Manufacturing Director,2,rarely,1,1-5,No,80,608,68,7412,6009,103768,1,11,0,9,3,9,7,0,7,3,High,3,Better,3,High,1,Low,3,Excellent,4,Very High
RDO0532,No,32,30-39,Female,2,College,Life Sciences,Single,Research & Development,specialist,Research Director,2,rarely,3,1-5,No,80,1018,39,11159,19373,156226,3,15,0,10,6,7,7,7,7,3,High,3,Better,3,High,4,Very High,3,Excellent,4,Very High
RDO0533,No,47,40-49,Male,4,Master,Marketing,Single,Sales,analyst,Sales Executive,2,rarely,14,11-15,No,80,703,42,4960,11825,69440,2,12,0,20,2,7,7,1,7,4,Very High,3,Better,3,High,1,Low,3,Excellent,4,Very High
RDO0534,No,40,40-49,Male,4,Master,Life Sciences,Married,Sales,specialist,Sales Executive,3,frequently,5,6-10,Yes,80,580,48,10475,23772,146650,5,21,1,20,2,18,13,1,12,4,Very High,3,Better,2,Medium,1,Low,4,Outstanding,3,High
RDO0535,No,53,50-59,Male,3,Bachelor,Life Sciences,Married,Research & Development,manager,Research Director,2,rarely,7,6-10,No,80,970,59,14814,13514,207396,3,19,0,32,3,5,1,1,3,3,High,3,Better,4,Very High,3,High,3,Excellent,3,High
RDO0536,No,41,40-49,Male,4,Master,Human Resources,Divorced,Human Resources,director,Manager,2,rarely,10,11-15,No,80,427,73,19141,8861,267974,3,15,3,23,2,21,6,12,6,2,Medium,2,Good,2,Medium,4,Very High,3,Excellent,2,Medium
RDO0537,No,60,60+,Male,4,Master,Marketing,Single,Sales,analyst,Sales Executive,2,rarely,16,16-20,No,80,1179,84,5405,11924,75670,8,14,0,10,1,2,2,2,2,1,Low,3,Better,3,High,1,Low,3,Excellent,4,Very High
RDO0538,No,27,18-29,Male,2,College,Life Sciences,Divorced,Research & Development,specialist,Manufacturing Director,3,frequently,10,11-15,No,80,294,32,8793,4809,123102,1,21,2,9,4,9,7,1,7,4,Very High,2,Good,3,High,1,Low,4,Outstanding,3,High
RDO0539,No,41,40-49,Male,3,Bachelor,Human Resources,Married,Human Resources,director,Manager,2,rarely,1,1-5,No,80,314,59,19189,19562,268646,1,12,1,22,3,22,7,2,10,4,Very High,3,Better,2,Medium,3,High,3,Excellent,2,Medium
RDO0540,No,50,50-59,Male,4,Master,Marketing,Married,Sales,associate,Sales Representative,2,rarely,8,6-10,No,80,316,54,3875,9983,54250,7,15,1,4,2,2,2,2,2,4,Very High,3,Better,3,High,2,Medium,3,Excellent,4,Very High
RDO0541,Yes,28,18-29,Female,2,College,Life Sciences,Single,Research & Development,associate,Research Scientist,2,rarely,1,1-5,Yes,80,654,67,2216,3872,31024,7,13,0,10,4,7,7,3,7,1,Low,3,Better,1,Low,2,Medium,3,Excellent,4,Very High
RDO0542,No,36,30-39,Female,3,Bachelor,Life Sciences,Married,Research & Development,specialist,Research Director,1,non travel,8,6-10,No,80,427,63,11713,20335,163982,9,14,1,10,2,8,7,0,5,1,Low,3,Better,4,Very High,1,Low,3,Excellent,1,Low
RDO0543,No,38,30-39,Female,3,Bachelor,Life Sciences,Single,Research & Development,specialist,Manufacturing Director,2,rarely,1,1-5,Yes,80,168,81,7861,15397,110054,4,14,0,10,4,1,0,0,0,3,High,4,Best,3,High,3,High,3,Excellent,4,Very High
RDO0544,No,44,40-49,Male,3,Bachelor,Medical,Single,Research & Development,associate,Laboratory Technician,1,non travel,24,20+,No,80,381,49,3708,2104,51912,2,14,0,9,5,5,2,1,4,1,Low,3,Better,1,Low,3,High,3,Excellent,3,High
RDO0545,No,47,40-49,Female,3,Bachelor,Medical,Divorced,Sales,manager,Sales Executive,3,frequently,3,1-5,Yes,80,217,49,13770,10225,192780,9,12,2,28,2,22,2,11,13,4,Very High,2,Good,3,High,3,High,3,Excellent,4,Very High
RDO0546,No,30,30-39,Male,5,Doctor,Marketing,Divorced,Sales,analyst,Sales Executive,2,rarely,27,20+,No,80,501,99,5304,25275,74256,7,23,1,10,2,8,7,7,7,3,High,2,Good,3,High,4,Very High,4,Outstanding,4,Very High
RDO0547,No,29,18-29,Male,3,Bachelor,Life Sciences,Single,Sales,associate,Sales Representative,2,rarely,10,11-15,No,80,1396,99,2642,2755,36988,1,11,0,1,6,1,0,0,0,3,High,3,Better,3,High,3,High,3,Excellent,3,High
RDO0548,Yes,42,40-49,Male,3,Bachelor,Medical,Divorced,Research & Development,associate,Research Scientist,3,frequently,19,16-20,Yes,80,933,57,2759,20366,38626,6,12,0,7,2,2,2,2,2,3,High,3,Better,4,Very High,3,High,3,Excellent,4,Very High
RDO0549,No,43,40-49,Male,3,Bachelor,Life Sciences,Married,Sales,analyst,Sales Executive,3,frequently,15,16-20,No,80,775,47,6804,23683,95256,3,18,1,7,5,2,2,2,2,4,Very High,3,Better,2,Medium,4,Very High,3,Excellent,3,High
RDO0550,No,34,30-39,Female,2,College,Medical,Single,Research & Development,analyst,Healthcare Representative,2,rarely,8,6-10,No,80,970,96,6142,7360,85988,3,11,0,10,2,5,1,4,3,2,Medium,3,Better,3,High,3,High,3,Excellent,4,Very High
RDO0551,No,23,18-29,Male,1,Below College,Medical,Married,Research & Development,associate,Laboratory Technician,2,rarely,9,6-10,No,80,650,37,2500,4344,35000,1,14,1,5,2,4,3,0,2,2,Medium,4,Best,3,High,1,Low,3,Excellent,4,Very High
RDO0552,No,39,30-39,Female,3,Bachelor,Human Resources,Married,Human Resources,analyst,Human Resources,2,rarely,3,1-5,No,80,141,44,6389,18767,89446,9,15,1,12,3,8,3,3,6,3,High,1,Bad,4,Very High,2,Medium,3,Excellent,3,High
RDO0553,No,56,50-59,Male,3,Bachelor,Medical,Married,Research & Development,manager,Healthcare Representative,2,rarely,9,6-10,No,80,832,81,11103,20420,155442,7,11,0,30,1,10,7,1,1,3,High,2,Good,3,High,4,Very High,3,Excellent,3,High
RDO0554,No,40,40-49,Female,1,Below College,Medical,Single,Research & Development,associate,Research Scientist,2,rarely,2,1-5,Yes,80,804,86,2342,22929,32788,0,20,0,5,2,4,2,2,3,4,Very High,2,Good,2,Medium,4,Very High,4,Outstanding,4,Very High
RDO0555,No,27,18-29,Female,3,Bachelor,Medical,Single,Research & Development,analyst,Healthcare Representative,2,rarely,7,6-10,No,80,975,55,6811,23398,95354,8,19,0,9,2,7,6,0,7,4,Very High,1,Bad,2,Medium,1,Low,3,Excellent,1,Low
RDO0556,No,29,18-29,Male,3,Bachelor,Marketing,Divorced,Sales,associate,Sales Representative,2,rarely,10,11-15,No,80,1090,83,2297,17967,32158,1,14,2,2,2,2,2,2,2,4,Very High,3,Better,3,High,2,Medium,3,Excellent,4,Very High
RDO0557,No,53,50-59,Male,3,Bachelor,Life Sciences,Single,Research & Development,analyst,Laboratory Technician,2,rarely,6,6-10,No,80,346,86,2450,10919,34300,2,17,0,19,4,2,2,2,2,4,Very High,3,Better,3,High,4,Very High,3,Excellent,4,Very High
RDO0558,No,35,30-39,Female,4,Master,Life Sciences,Divorced,Research & Development,analyst,Healthcare Representative,1,non travel,2,1-5,No,80,1225,61,5093,4761,71302,2,11,1,16,2,1,0,0,0,4,Very High,4,Best,3,High,1,Low,3,Excellent,1,Low
RDO0559,No,32,30-39,Male,4,Master,Life Sciences,Married,Research & Development,analyst,Laboratory Technician,3,frequently,24,20+,No,80,430,80,5309,21146,74326,1,15,2,10,2,10,8,4,7,1,Low,3,Better,3,High,4,Very High,3,Excellent,4,Very High
RDO0560,No,38,30-39,Male,5,Doctor,Medical,Married,Research & Development,associate,Research Scientist,2,rarely,2,1-5,Yes,80,268,92,3057,20471,42798,6,13,1,6,0,1,0,0,1,4,Very High,1,Bad,3,High,3,High,3,Excellent,2,Medium
RDO0561,No,34,30-39,Female,5,Doctor,Life Sciences,Divorced,Research & Development,analyst,Manufacturing Director,2,rarely,8,6-10,No,80,167,32,5121,4187,71694,3,14,1,7,3,0,0,0,0,2,Medium,3,Better,3,High,1,Low,3,Excellent,3,High
RDO0562,No,52,50-59,Male,4,Master,Marketing,Married,Sales,manager,Manager,2,rarely,3,1-5,No,80,621,31,16856,10084,235984,1,11,0,34,3,34,6,1,16,3,High,4,Best,2,Medium,1,Low,3,Excellent,1,Low
RDO0563,Yes,33,30-39,Male,4,Master,Other,Single,Research & Development,associate,Research Scientist,2,rarely,1,1-5,Yes,80,527,63,2686,5207,37604,1,13,0,10,2,10,9,7,8,4,Very High,2,Good,3,High,4,Very High,3,Excellent,3,High
RDO0564,No,25,18-29,Female,1,Below College,Medical,Single,Sales,analyst,Sales Executive,2,rarely,26,20+,No,80,883,32,6180,22807,86520,1,23,0,6,5,6,5,1,4,3,High,2,Good,3,High,4,Very High,4,Outstanding,2,Medium
RDO0565,No,45,40-49,Male,2,College,Technical Degree,Single,Sales,analyst,Sales Representative,2,rarely,2,1-5,No,80,954,46,6632,12388,92848,0,13,0,9,3,8,7,3,1,2,Medium,3,Better,1,Low,3,High,3,Excellent,1,Low
RDO0566,No,23,18-29,Male,1,Below College,Medical,Single,Research & Development,associate,Research Scientist,2,rarely,10,11-15,No,80,310,79,3505,19630,49070,1,18,0,2,3,2,2,0,2,1,Low,3,Better,4,Very High,3,High,3,Excellent,4,Very High
RDO0567,Yes,47,40-49,Female,2,College,Life Sciences,Single,Sales,analyst,Sales Executive,3,frequently,27,20+,Yes,80,719,77,6397,10339,89558,4,12,0,8,2,5,4,1,3,2,Medium,3,Better,4,Very High,3,High,3,Excellent,4,Very High
RDO0568,No,34,30-39,Male,3,Bachelor,Other,Single,Sales,analyst,Sales Executive,2,rarely,2,1-5,No,80,304,60,6274,18686,87836,1,22,0,6,5,6,5,1,4,4,Very High,3,Better,3,High,4,Very High,4,Outstanding,3,High
RDO0569,Yes,55,50-59,Male,3,Bachelor,Medical,Married,Research & Development,director,Manager,2,rarely,2,1-5,Yes,80,725,78,19859,21199,278026,5,13,1,24,2,5,2,1,4,4,Very High,3,Better,3,High,1,Low,3,Excellent,4,Very High
RDO0570,No,36,30-39,Male,4,Master,Life Sciences,Single,Sales,specialist,Sales Executive,1,non travel,8,6-10,No,80,1434,76,7587,14229,106218,1,15,0,10,1,10,7,0,9,1,Low,3,Better,2,Medium,1,Low,3,Excellent,2,Medium
RDO0571,No,52,50-59,Male,4,Master,Medical,Married,Research & Development,associate,Research Scientist,1,non travel,19,16-20,No,80,715,41,4258,26589,59612,0,18,1,5,3,4,3,1,2,4,Very High,3,Better,3,High,4,Very High,3,Excellent,1,Low
RDO0572,No,26,18-29,Female,2,College,Life Sciences,Divorced,Research & Development,associate,Laboratory Technician,3,frequently,1,1-5,No,80,575,71,4364,5288,61096,3,14,1,5,2,2,2,2,0,1,Low,3,Better,1,Low,4,Very High,3,Excellent,1,Low
RDO0573,No,29,18-29,Female,3,Bachelor,Medical,Married,Research & Development,analyst,Healthcare Representative,2,rarely,27,20+,No,80,657,66,4335,25549,60690,4,12,1,11,3,8,7,1,1,2,Medium,2,Good,3,High,3,High,3,Excellent,1,Low
RDO0574,Yes,26,18-29,Male,3,Bachelor,Technical Degree,Single,Sales,analyst,Sales Executive,2,rarely,8,6-10,No,80,1146,38,5326,3064,74564,6,17,0,6,2,4,3,1,2,4,Very High,2,Good,2,Medium,1,Low,3,Excellent,3,High
RDO0575,No,34,30-39,Female,4,Master,Life Sciences,Single,Research & Development,associate,Research Scientist,2,rarely,1,1-5,No,80,182,72,3280,13551,45920,2,16,0,10,2,4,2,1,3,2,Medium,3,Better,4,Very High,4,Very High,3,Excellent,3,High
RDO0576,No,54,50-59,Female,4,Master,Medical,Divorced,Research & Development,analyst,Manufacturing Director,2,rarely,19,16-20,Yes,80,376,95,5485,22670,76790,9,11,2,9,4,5,3,1,4,4,Very High,3,Better,3,High,1,Low,3,Excellent,2,Medium
RDO0577,No,27,18-29,Male,1,Below College,Marketing,Married,Sales,analyst,Sales Executive,3,frequently,8,6-10,No,80,829,84,4342,24008,60788,0,19,1,5,3,4,2,1,1,3,High,3,Better,3,High,4,Very High,3,Excellent,2,Medium
RDO0578,No,37,30-39,Female,1,Below College,Life Sciences,Divorced,Research & Development,associate,Research Scientist,2,rarely,10,11-15,Yes,80,571,82,2782,19905,38948,0,13,2,6,3,5,3,4,3,4,Very High,2,Good,3,High,1,Low,3,Excellent,2,Medium
RDO0579,No,38,30-39,Female,4,Master,Life Sciences,Single,Research & Development,analyst,Manufacturing Director,3,frequently,2,1-5,Yes,80,240,75,5980,26085,83720,6,12,0,17,2,15,7,4,12,1,Low,3,Better,4,Very High,1,Low,3,Excellent,4,Very High
RDO0580,No,34,30-39,Female,4,Master,Medical,Single,Research & Development,associate,Research Scientist,2,rarely,2,1-5,No,80,121,86,4381,7530,61334,1,11,0,6,3,6,5,1,3,3,High,3,Better,2,Medium,1,Low,3,Excellent,3,High
RDO0581,No,35,30-39,Female,4,Master,Life Sciences,Married,Sales,associate,Sales Representative,2,rarely,8,6-10,No,80,384,72,2572,20317,36008,1,16,1,3,1,3,2,0,2,1,Low,2,Good,3,High,4,Very High,3,Excellent,2,Medium
RDO0582,No,30,30-39,Male,3,Bachelor,Life Sciences,Married,Research & Development,associate,Laboratory Technician,2,rarely,1,1-5,No,80,921,38,3833,24375,53662,3,21,2,7,2,2,2,0,2,4,Very High,3,Better,1,Low,3,High,4,Outstanding,3,High
RDO0583,No,40,40-49,Female,2,College,Medical,Married,Research & Development,analyst,Healthcare Representative,3,frequently,2,1-5,No,80,791,38,4244,9931,59416,1,24,1,8,2,8,7,3,7,3,High,3,Better,4,Very High,2,Medium,4,Outstanding,4,Very High
RDO0584,No,34,30-39,Female,2,College,Life Sciences,Married,Sales,analyst,Sales Executive,2,rarely,8,6-10,No,80,1111,93,6500,13305,91000,5,17,1,6,1,3,2,1,2,3,High,3,Better,3,High,1,Low,3,Excellent,2,Medium
RDO0585,No,42,40-49,Male,3,Bachelor,Life Sciences,Divorced,Research & Development,director,Manager,3,frequently,8,6-10,No,80,570,66,18430,16225,258020,1,13,1,24,4,24,7,14,9,2,Medium,2,Good,3,High,4,Very High,3,Excellent,2,Medium
RDO0586,Yes,23,18-29,Male,3,Bachelor,Life Sciences,Married,Research & Development,associate,Laboratory Technician,2,rarely,6,6-10,Yes,80,1243,63,1601,3445,22414,1,21,2,1,2,0,0,0,0,3,High,3,Better,4,Very High,1,Low,4,Outstanding,3,High
RDO0587,No,24,18-29,Male,3,Bachelor,Life Sciences,Divorced,Research & Development,associate,Laboratory Technician,1,non travel,9,6-10,No,80,1092,60,2694,26551,37716,1,11,3,1,4,1,0,0,0,3,High,3,Better,2,Medium,2,Medium,3,Excellent,3,High
RDO0588,No,52,50-59,Female,4,Master,Life Sciences,Married,Research & Development,analyst,Laboratory Technician,2,rarely,11,11-15,No,80,1325,82,3149,21821,44086,8,20,1,9,3,5,2,1,4,4,Very High,3,Better,3,High,3,High,4,Outstanding,2,Medium
RDO0589,No,50,50-59,Male,3,Bachelor,Medical,Married,Research & Development,manager,Research Director,2,rarely,2,1-5,No,80,691,64,17639,6881,246946,5,16,0,30,3,4,3,0,3,3,High,3,Better,3,High,3,High,3,Excellent,4,Very High
RDO0590,Yes,29,18-29,Female,2,College,Life Sciences,Married,Research & Development,associate,Laboratory Technician,2,rarely,1,1-5,Yes,80,805,36,2319,6689,32466,1,11,1,1,1,1,0,0,0,2,Medium,3,Better,2,Medium,1,Low,3,Excellent,4,Very High
RDO0591,No,33,30-39,Male,3,Bachelor,Medical,Married,Research & Development,specialist,Research Director,2,rarely,7,6-10,No,80,213,49,11691,25995,163674,0,11,0,14,3,13,9,3,7,3,High,4,Best,3,High,3,High,3,Excellent,4,Very High
RDO0592,Yes,33,30-39,Female,3,Bachelor,Marketing,Single,Sales,analyst,Sales Executive,2,rarely,16,16-20,No,80,118,69,5324,26507,74536,5,15,0,6,3,3,2,0,2,1,Low,3,Better,3,High,1,Low,3,Excellent,3,High
RDO0593,No,47,40-49,Female,2,College,Other,Married,Research & Development,manager,Manager,2,rarely,2,1-5,Yes,80,202,33,16752,12982,234528,1,11,1,26,3,26,14,3,0,3,High,2,Good,3,High,4,Very High,3,Excellent,3,High
RDO0594,No,36,30-39,Female,3,Bachelor,Other,Married,Research & Development,analyst,Manufacturing Director,2,rarely,1,1-5,No,80,676,35,5228,23361,73192,0,15,1,10,2,9,7,0,5,3,High,3,Better,3,High,2,Medium,3,Excellent,1,Low
RDO0595,No,29,18-29,Male,2,College,Life Sciences,Married,Research & Development,associate,Research Scientist,2,rarely,23,20+,No,80,1252,81,2700,23779,37800,1,24,1,10,3,10,7,0,7,3,High,3,Better,4,Very High,3,High,4,Outstanding,3,High
RDO0596,Yes,58,50-59,Male,4,Master,Life Sciences,Single,Research & Development,director,Research Director,2,rarely,2,1-5,Yes,80,286,31,19246,25761,269444,7,12,0,40,2,31,15,13,8,4,Very High,3,Better,3,High,2,Medium,3,Excellent,4,Very High
RDO0597,No,35,30-39,Female,4,Master,Life Sciences,Single,Research & Development,associate,Research Scientist,2,rarely,1,1-5,No,80,1258,40,2506,13301,35084,3,13,0,7,0,2,2,2,2,4,Very High,3,Better,4,Very High,3,High,3,Excellent,3,High
RDO0598,No,42,40-49,Female,2,College,Life Sciences,Married,Research & Development,analyst,Manufacturing Director,2,rarely,1,1-5,Yes,80,932,43,6062,4051,84868,9,13,1,8,4,4,3,0,2,4,Very High,3,Better,2,Medium,4,Very High,3,Excellent,4,Very High
RDO0599,Yes,28,18-29,Male,4,Master,Medical,Single,Research & Development,associate,Research Scientist,2,rarely,2,1-5,No,80,890,46,4382,16374,61348,6,17,0,5,3,2,2,2,1,3,High,2,Good,3,High,3,High,3,Excellent,4,Very High
RDO0600,No,36,30-39,Male,3,Bachelor,Human Resources,Married,Human Resources,associate,Human Resources,2,rarely,13,11-15,No,80,1041,36,2143,25527,30002,4,13,1,8,2,5,2,0,4,3,High,3,Better,3,High,2,Medium,3,Excellent,2,Medium
RDO0601,No,32,30-39,Female,3,Bachelor,Life Sciences,Married,Research & Development,analyst,Manufacturing Director,2,rarely,4,1-5,No,80,859,98,6162,19124,86268,1,12,1,14,3,14,13,6,8,3,High,3,Better,2,Medium,3,High,3,Excellent,3,High
RDO0602,No,40,40-49,Male,4,Master,Medical,Single,Research & Development,analyst,Laboratory Technician,3,frequently,16,16-20,No,80,720,51,5094,11983,71316,6,14,0,10,6,1,0,0,0,1,Low,3,Better,2,Medium,3,High,3,Excellent,4,Very High
RDO0603,No,30,30-39,Female,3,Bachelor,Medical,Single,Research & Development,analyst,Manufacturing Director,2,rarely,2,1-5,Yes,80,946,52,6877,20234,96278,5,24,0,12,4,0,0,0,0,3,High,2,Good,2,Medium,4,Very High,4,Outstanding,2,Medium
RDO0604,No,45,40-49,Female,3,Bachelor,Life Sciences,Single,Research & Development,associate,Research Scientist,2,rarely,2,1-5,No,80,252,95,2274,6153,31836,1,14,0,1,3,1,0,0,0,2,Medium,3,Better,2,Medium,3,High,3,Excellent,4,Very High
RDO0605,No,42,40-49,Male,3,Bachelor,Life Sciences,Married,Research & Development,analyst,Manufacturing Director,2,rarely,29,20+,No,80,933,98,4434,11806,62076,1,13,1,10,3,9,8,7,8,2,Medium,2,Good,3,High,2,Medium,3,Excellent,4,Very High
RDO0606,No,38,30-39,Male,3,Bachelor,Life Sciences,Divorced,Research & Development,analyst,Healthcare Representative,3,frequently,12,11-15,No,80,471,45,6288,4284,88032,2,15,1,13,3,4,3,1,2,1,Low,2,Good,2,Medium,1,Low,3,Excellent,3,High
RDO0607,No,34,30-39,Female,4,Master,Life Sciences,Single,Research & Development,associate,Research Scientist,3,frequently,16,16-20,No,80,702,100,2553,8306,35742,1,16,0,6,3,5,2,1,3,3,High,3,Better,2,Medium,4,Very High,3,Excellent,3,High
RDO0608,Yes,49,40-49,Female,3,Bachelor,Marketing,Married,Sales,specialist,Sales Executive,2,rarely,11,11-15,No,80,1184,43,7654,5860,107156,1,18,2,9,3,9,8,7,7,3,High,4,Best,3,High,4,Very High,3,Excellent,1,Low
RDO0609,Yes,55,50-59,Male,1,Below College,Medical,Single,Sales,analyst,Sales Executive,2,rarely,2,1-5,No,80,436,37,5160,21519,72240,4,16,0,12,3,9,7,7,3,3,High,2,Good,3,High,4,Very High,3,Excellent,3,High
RDO0610,No,43,40-49,Male,2,College,Life Sciences,Married,Research & Development,manager,Research Director,2,rarely,14,11-15,No,80,589,94,17159,5200,240226,6,24,1,22,3,4,1,1,0,2,Medium,3,Better,3,High,1,Low,4,Outstanding,3,High
RDO0611,No,27,18-29,Male,1,Below College,Technical Degree,Divorced,Research & Development,specialist,Research Director,2,rarely,5,6-10,Yes,80,269,42,12808,8842,179312,1,16,1,9,3,9,8,0,8,3,High,3,Better,2,Medium,4,Very High,3,Excellent,2,Medium
RDO0612,No,35,30-39,Male,3,Bachelor,Other,Single,Research & Development,specialist,Manufacturing Director,2,rarely,7,6-10,No,80,950,59,10221,18869,143094,3,21,0,17,3,8,5,1,6,3,High,4,Best,3,High,3,High,4,Outstanding,2,Medium
